Serial_Num (N/A),Season (Year),Num (#),Basin (BB),Sub_basin (BB),Name (N/A),ISO_time (YYYY-MM-DD HH:MM:SS),Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Center (N/A),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Track_type (N/A)
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/5/1991 18:00, TS,26,-56.5,40,1000,atcf,42.219,49.967,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/6/1991 0:00, TS,25.9,-57.1,50,994,atcf,57.844,64.461,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/6/1991 6:00, TS,26,-57.9,60,987,atcf,68.918,74.198,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/6/1991 12:00, TS,26.2,-58.8,75,979,atcf,81.284,82.601,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/6/1991 18:00, TS,26.4,-59.7,95,965,atcf,91.324,90.699,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/7/1991 0:00, TS,26.6,-60.3,105,953,atcf,94.418,94.906,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/7/1991 6:00, TS,26.8,-61,110,946,atcf,95.324,96.868,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/7/1991 10:00, TS,27,-61.5,115,944,atcf,96.376,97.325,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/7/1991 12:00, TS,27.2,-61.7,115,946,atcf,96.376,96.868,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/7/1991 18:00, TS,27.7,-62.4,100,960,atcf,92.583,92.492,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/8/1991 0:00, TS,28.4,-62.8,90,962,atcf,88.589,91.865,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/8/1991 6:00, TS,29.2,-63.1,85,964,atcf,86.817,91.346,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/8/1991 12:00, TS,30,-63.3,85,966,atcf,86.817,90.361,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/8/1991 18:00, TS,31,-63.2,80,967,atcf,84.517,90.077,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/9/1991 0:00, TS,31.9,-62.5,80,972,atcf,84.517,87.167,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/9/1991 6:00, TS,32.9,-61.4,75,976,atcf,81.284,84.711,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/9/1991 12:00, TS,33.8,-60.5,75,980,atcf,81.284,81.225,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/9/1991 18:00, TS,34.2,-59,75,984,atcf,81.284,78.2,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/10/1991 0:00, TS,34.3,-57.4,70,988,atcf,78.144,73.185,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/10/1991 6:00, TS,33.9,-56,60,991,atcf,68.918,69.538,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/10/1991 12:00, TS,33.5,-54,55,995,atcf,63.594,62.326,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/10/1991 18:00, TS,33.4,-51.8,45,998,atcf,49.669,56.725,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/11/1991 0:00, TS,33.6,-48.8,40,1001,atcf,42.219,47.972,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/11/1991 6:00, TS,33.9,-46.1,40,1004,atcf,42.219,37.625,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/11/1991 12:00, TS,34.3,-43.4,35,1006,atcf,32.179,26.65,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/11/1991 18:00, TS,34.5,-40.5,30,1009,atcf,17.062,9.96,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/12/1991 0:00, TS,34.5,-38.3,30,1010,atcf,17.062,5.605,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/12/1991 6:00, TS,34.2,-36.5,30,1011,atcf,17.062,3.783,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/12/1991 12:00, TS,33.9,-34.7,30,1012,atcf,17.062,2.126,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/12/1991 18:00, ET,34.3,-33.1,30,1013,atcf,17.062,1.368,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/13/1991 0:00, ET,34.7,-31.9,25,1014,atcf,4.702,0.795,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/13/1991 6:00, ET,35.2,-30.7,25,1015,atcf,4.702,0.519,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/13/1991 12:00, ET,35.6,-29.6,20,1016,atcf,0.857,0.321,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/13/1991 18:00, ET,36,-28.4,20,1017,atcf,0.857,0.231,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/14/1991 0:00, ET,36.2,-27.3,20,1017,atcf,0.857,0.231,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/14/1991 6:00, ET,36.3,-26.5,15,1017,atcf,0.224,0.231,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/14/1991 12:00, ET,36.8,-26.1,15,1018,atcf,0.224,0.177,main
1991248N27304,1991,6, NA, MM,CLAUDETTE,9/14/1991 18:00, ET,37,-25.9,15,1018,atcf,0.224,0.177,main
1991250N10334,1991,7, NA, MM,DANNY,9/7/1991 0:00, TS,10.4,-25.8,25,1010,atcf,4.702,5.605,main
1991250N10334,1991,7, NA, MM,DANNY,9/7/1991 6:00, TS,10.2,-27.5,25,1009,atcf,4.702,9.96,main
1991250N10334,1991,7, NA, MM,DANNY,9/7/1991 12:00, TS,10,-29.2,25,1008,atcf,4.702,16.249,main
1991250N10334,1991,7, NA, MM,DANNY,9/7/1991 18:00, TS,9.8,-30.6,30,1008,atcf,17.062,16.249,main
1991250N10334,1991,7, NA, MM,DANNY,9/8/1991 0:00, TS,9.7,-32,30,1007,atcf,17.062,21.627,main
1991250N10334,1991,7, NA, MM,DANNY,9/8/1991 6:00, TS,9.8,-33.4,30,1006,atcf,17.062,26.65,main
1991250N10334,1991,7, NA, MM,DANNY,9/8/1991 12:00, TS,10.3,-35,35,1005,atcf,32.179,31.62,main
1991250N10334,1991,7, NA, MM,DANNY,9/8/1991 18:00, TS,10.8,-36.5,40,1004,atcf,42.219,37.625,main
1991250N10334,1991,7, NA, MM,DANNY,9/9/1991 0:00, TS,11.3,-37.9,40,1002,atcf,42.219,44.581,main
1991250N10334,1991,7, NA, MM,DANNY,9/9/1991 6:00, TS,11.8,-39.6,45,1000,atcf,49.669,49.967,main
1991250N10334,1991,7, NA, MM,DANNY,9/9/1991 12:00, TS,12.5,-41.5,45,999,atcf,49.669,55.048,main
1991250N10334,1991,7, NA, MM,DANNY,9/9/1991 18:00, TS,13.4,-43.4,45,999,atcf,49.669,55.048,main
1991250N10334,1991,7, NA, MM,DANNY,9/10/1991 0:00, TS,14.2,-45.2,45,998,atcf,49.669,56.725,main
1991250N10334,1991,7, NA, MM,DANNY,9/10/1991 6:00, TS,14.9,-47.3,45,999,atcf,49.669,55.048,main
1991250N10334,1991,7, NA, MM,DANNY,9/10/1991 12:00, TS,15.3,-49.7,45,999,atcf,49.669,55.048,main
1991250N10334,1991,7, NA, MM,DANNY,9/10/1991 18:00, TS,15.7,-52.1,40,1000,atcf,42.219,49.967,main
1991250N10334,1991,7, NA, MM,DANNY,9/11/1991 0:00, TS,15.8,-54.1,35,1002,atcf,32.179,44.581,main
1991250N10334,1991,7, NA, MM,DANNY,9/11/1991 6:00, TS,15.9,-56.1,35,1005,atcf,32.179,31.62,main
1991250N10334,1991,7, NA, MM,DANNY,9/11/1991 12:00, TS,16,-58.1,30,1010,atcf,17.062,5.605,main
1991252N24311,1991,8, NA, MM,ERIKA,9/8/1991 18:00, TS,24.2,-49.1,25,1011,atcf,4.702,3.783,main
1991252N24311,1991,8, NA, MM,ERIKA,9/9/1991 0:00, TS,25.4,-50,25,1010,atcf,4.702,5.605,main
1991252N24311,1991,8, NA, MM,ERIKA,9/9/1991 6:00, TS,26.8,-50.9,30,1009,atcf,17.062,9.96,main
1991252N24311,1991,8, NA, MM,ERIKA,9/9/1991 12:00, TS,27.8,-52.3,30,1007,atcf,17.062,21.627,main
1991252N24311,1991,8, NA, MM,ERIKA,9/9/1991 18:00, TS,29.3,-53.1,35,1005,atcf,32.179,31.62,main
1991252N24311,1991,8, NA, MM,ERIKA,9/10/1991 0:00, TS,31.2,-51.7,40,1002,atcf,42.219,44.581,main
1991252N24311,1991,8, NA, MM,ERIKA,9/10/1991 6:00, TS,33,-49.3,45,1000,atcf,49.669,49.967,main
1991252N24311,1991,8, NA, MM,ERIKA,9/10/1991 12:00, TS,34.7,-46.1,50,998,atcf,57.844,56.725,main
1991252N24311,1991,8, NA, MM,ERIKA,9/10/1991 18:00, TS,35.8,-42.5,50,997,atcf,57.844,58.621,main
1991252N24311,1991,8, NA, MM,ERIKA,9/11/1991 0:00, TS,36.5,-38.7,50,997,atcf,57.844,58.621,main
1991252N24311,1991,8, NA, MM,ERIKA,9/11/1991 6:00, TS,36.8,-35,50,998,atcf,57.844,56.725,main
1991252N24311,1991,8, NA, MM,ERIKA,9/11/1991 12:00, TS,37,-31.9,45,1000,atcf,49.669,49.967,main
1991252N24311,1991,8, NA, MM,ERIKA,9/11/1991 18:00, TS,37.1,-29.3,40,1003,atcf,42.219,41.251,main
1991252N24311,1991,8, NA, MM,ERIKA,9/12/1991 0:00, TS,37.3,-27.2,35,1007,atcf,32.179,21.627,main
1991252N24311,1991,8, NA, MM,ERIKA,9/12/1991 3:00, TS,37.7,-25.9,35,1009,atcf,32.179,9.96,main
1991252N24311,1991,8, NA, MM,ERIKA,9/12/1991 6:00, TS,37.9,-25.2,30,1009,atcf,17.062,9.96,main
1991252N24311,1991,8, NA, MM,ERIKA,9/12/1991 12:00, ET,38.8,-23.3,30,1011,atcf,17.062,3.783,main
1991252N24311,1991,8, NA, MM,ERIKA,9/12/1991 18:00, ET,39.5,-21.5,25,1013,atcf,4.702,1.368,main
1991288N19274,1991,9, NA, MM,FABIAN,10/15/1991 0:00, TS,18.9,-85.7,25,1010,atcf,4.702,5.605,main
1991288N19274,1991,9, NA, MM,FABIAN,10/15/1991 6:00, TS,19.5,-85.1,30,1008,atcf,17.062,16.249,main
1991288N19274,1991,9, NA, MM,FABIAN,10/15/1991 12:00, TS,20.3,-84.1,35,1007,atcf,32.179,21.627,main
1991288N19274,1991,9, NA, MM,FABIAN,10/15/1991 18:00, TS,21.2,-83.1,40,1006,atcf,42.219,26.65,main
1991288N19274,1991,9, NA, MM,FABIAN,10/16/1991 0:00, TS,22.4,-81.8,40,1004,atcf,42.219,37.625,main
1991288N19274,1991,9, NA, MM,FABIAN,10/16/1991 6:00, TS,23.9,-80.8,40,1002,atcf,42.219,44.581,main
1991288N19274,1991,9, NA, MM,FABIAN,10/16/1991 8:34, TS,24.5,-80.5,40,1002,atcf,42.219,44.581,main
1991288N19274,1991,9, NA, MM,FABIAN,10/16/1991 12:00, TS,25.2,-79.8,40,1007,atcf,42.219,21.627,main
1991288N19274,1991,9, NA, MM,FABIAN,10/16/1991 18:00, ET,26.5,-78.5,40,1009,atcf,42.219,9.96,main
1991288N19274,1991,9, NA, MM,FABIAN,10/17/1991 0:00, ET,30,-75.5,40,1009,atcf,42.219,9.96,main
1991298N13318,1991,10, NA, MM,NOT NAMED,10/24/1991 12:00, NR,13.4,-42.3,25,0,atcf,4.702,-100,main
1991298N13318,1991,10, NA, MM,NOT NAMED,10/24/1991 18:00, NR,13.7,-43.6,25,0,atcf,4.702,-100,main
1991298N13318,1991,10, NA, MM,NOT NAMED,10/25/1991 0:00, NR,13.8,-44.9,25,0,atcf,4.702,-100,main
1991298N13318,1991,10, NA, MM,NOT NAMED,10/25/1991 6:00, NR,14,-46.4,25,0,atcf,4.702,-100,main
1991298N13318,1991,10, NA, MM,NOT NAMED,10/25/1991 12:00, NR,14.1,-47.7,25,0,atcf,4.702,-100,main
1991299N27295,1991,11, NA, MM,GRACE,10/25/1991 18:00, SS,27.1,-64.9,25,1008,atcf,4.702,16.249,main
1991299N27295,1991,11, NA, MM,GRACE,10/26/1991 0:00, SS,27.1,-65.2,30,1007,atcf,17.062,21.627,main
1991299N27295,1991,11, NA, MM,GRACE,10/26/1991 6:00, SS,27.2,-65.5,35,1005,atcf,32.179,31.62,main
1991299N27295,1991,11, NA, MM,GRACE,10/26/1991 12:00, SS,27.3,-66,35,1002,atcf,32.179,44.581,main
1991299N27295,1991,11, NA, MM,GRACE,10/26/1991 18:00, SS,27.5,-66.5,40,997,atcf,42.219,58.621,main
1991299N27295,1991,11, NA, MM,GRACE,10/27/1991 0:00, SS,28.1,-67.1,45,993,atcf,49.669,67.193,main
1991299N27295,1991,11, NA, MM,GRACE,10/27/1991 6:00, SS,28.9,-66.9,50,990,atcf,57.844,70.391,main
1991299N27295,1991,11, NA, MM,GRACE,10/27/1991 12:00, SS,29.8,-66.4,55,988,atcf,63.594,73.185,main
1991299N27295,1991,11, NA, MM,GRACE,10/27/1991 18:00, TS,30.8,-67.2,60,987,atcf,68.918,74.198,main
1991299N27295,1991,11, NA, MM,GRACE,10/28/1991 0:00, TS,31.6,-68.1,65,985,atcf,73.077,77.05,main
1991299N27295,1991,11, NA, MM,GRACE,10/28/1991 6:00, TS,32.2,-68.5,65,983,atcf,73.077,79.111,main
1991299N27295,1991,11, NA, MM,GRACE,10/28/1991 12:00, TS,32.3,-68.5,65,983,atcf,73.077,79.111,main
1991299N27295,1991,11, NA, MM,GRACE,10/28/1991 18:00, TS,32.4,-67.8,65,982,atcf,73.077,79.91,main
1991299N27295,1991,11, NA, MM,GRACE,10/29/1991 0:00, TS,31.8,-66.8,70,980,atcf,78.144,81.225,main
1991299N27295,1991,11, NA, MM,GRACE,10/29/1991 6:00, TS,31.6,-65.3,75,981,atcf,81.284,80.615,main
1991299N27295,1991,11, NA, MM,GRACE,10/29/1991 12:00, TS,31.5,-63.2,85,982,atcf,86.817,79.91,main
1991299N27295,1991,11, NA, MM,GRACE,10/29/1991 14:00, TS,31.5,-61.8,90,982,atcf,88.589,79.91,main
1991299N27295,1991,11, NA, MM,GRACE,10/29/1991 18:00, ET,32.5,-59,75,0,atcf,81.284,-100,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/28/1991 18:00, ET,44,-59,30,1006,atcf,17.062,26.65,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/29/1991 0:00, ET,43,-57.5,40,999,atcf,42.219,55.048,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/29/1991 6:00, ET,42.5,-55.5,45,992,atcf,49.669,68.235,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/29/1991 12:00, ET,41,-56,50,990,atcf,57.844,70.391,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/29/1991 18:00, ET,39.5,-57.5,50,986,atcf,57.844,76.341,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/30/1991 0:00, ET,39,-59.5,55,981,atcf,63.594,80.615,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/30/1991 6:00, ET,39,-61.5,60,977,atcf,68.918,84.076,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/30/1991 12:00, ET,39,-63.5,60,972,atcf,68.918,87.167,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/30/1991 18:00, ET,39.6,-65.8,60,978,atcf,68.918,83.504,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/31/1991 0:00, ET,40,-68.5,55,982,atcf,63.594,79.91,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/31/1991 6:00, ET,39,-71,55,988,atcf,63.594,73.185,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/31/1991 12:00, ET,37.7,-71.5,50,992,atcf,57.844,68.235,main
1991302N44301,1991,12, NA, MM,NOT NAMED,10/31/1991 18:00, SS,36.7,-71.5,40,996,atcf,42.219,61.036,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/1/1991 0:00, SS,36,-70,50,995,atcf,57.844,62.326,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/1/1991 6:00, TS,36.2,-68.5,55,993,atcf,63.594,67.193,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/1/1991 12:00, TS,37,-67,60,988,atcf,68.918,73.185,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/1/1991 18:00, TS,38.2,-66.5,65,980,atcf,73.077,81.225,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/2/1991 0:00, TS,39.5,-65.7,65,981,atcf,73.077,80.615,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/2/1991 6:00, TS,41.6,-64.7,60,988,atcf,68.918,73.185,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/2/1991 12:00, TS,44,-63.6,50,996,atcf,57.844,61.036,main
1991302N44301,1991,12, NA, MM,NOT NAMED,11/2/1991 18:00, TS,46.3,-62.6,30,1005,atcf,17.062,31.62,main
1992113N24301,1992,1, NA, MM,SUBTROP:SUBTROP 1,4/21/1992 12:00, SS,24,-59,25,1006,atcf,4.702,26.65,main
1992113N24301,1992,1, NA, MM,SUBTROP:SUBTROP 1,4/21/1992 18:00, SS,24.2,-60,25,1005,atcf,4.702,31.62,main
1992113N24301,1992,1, NA, MM,SUBTROP:SUBTROP 1,4/22/1992 0:00, SS,24.5,-61,30,1003,atcf,17.062,41.251,main
1992113N24301,1992,1, NA, MM,SUBTROP:SUBTROP 1,4/22/1992 6:00, SS,24.9,-61.5,45,1002,atcf,49.669,44.581,main
1992113N24301,1992,1, NA, MM,SUBTROP:SUBTROP 1,4/22/1992 12:00, SS,25.2,-62,45,1002,atcf,49.669,44.581,main
1992113N24301,1992,1, NA, MM,SUBTROP:SUBTROP 1,4/22/1992 18:00, SS,25.5,-62.4,45,1003,atcf,49.669,41.251,main
